Rank,Title,Year,Predicted_Rating,Recommendation_Score,Keywords_From_CSV,Female_Critiques_From_CSV,Hours_Themes_Alignment_From_CSV,Awards_From_CSV,Narrative_Type_From_CSV,Director,Rated,Content_Warnings,Released,Runtime,Runtime_mins,Genre,Primary_Genre,Secondary_Genre,IMDb_Rating,imdbRating,imdbVotes,Metascore,Has_Oscar,Award_Count,Awards,Writer,Actors,Plot,Language,Country,imdbID,Type,DVD,BoxOffice,Production,Mood_Tags,Pacing,Style_Tags,Themes,Lead_Gender,Narrative_Structure,Ending_Type,Character_Arcs,Is_Adaptation,Budget_Level,Special_Effects,Filming_Location_Diversity,Has_LGBT,Has_Cinematography,Has_Screenplay,Has_Plot_Twist,Genre_Count,Is_Drama,Is_Comedy,Is_Crime,Is_History,Is_Romance,Is_Action,Is_Adventure,Is_Sci_Fi
860,The Edge of Heaven,2007,5.28,0.314,,,,,,Fatih Akin,N/A,,2007-09-27,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0880502,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
861,The Edukators,2004,5.29,0.314,,,,,,Hans Weingartner,N/A,,2004-11-25,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0408777,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
862,The Eight Diagram Pole Fighter,1984,5.32,0.316,,,,,,Chia-Liang Liu,N/A,,1984-02-17,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0086606,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
863,The Enigma of Kaspar Hauser,1974,5.32,0.316,,,,,,Werner Herzog,N/A,,1974-11-01,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0071691,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
864,The Escape,1991,5.32,0.316,,,,,,Atef El-Tayeb,N/A,,1991-04-16,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0095111,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
865,The Experiment,2001,5.39,0.319,,,,,,Oliver Hirschbiegel,N/A,,2001-03-08,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0250258,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
866,The Exterminating Angel,1962,5.31,0.315,,,,,,Luis Buñuel,N/A,,1967-08-21,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0056732,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
867,The Fateful Day,1995,5.33,0.316,,,,,,Shahram Assadi,N/A,,1995,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0114312,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
868,The Father,1996,5.33,0.316,,,,,,Majid Majidi,N/A,,1996,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0117315,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
869,The Fire Within,1963,5.33,0.316,,,,,,Louis Malle,N/A,,1966-10-07,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0057058,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
870,The Fish Fall in Love,2005,5.25,0.312,,,,,,Ali Rafie,N/A,,2005,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0877349,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
871,The Flirtation of Girls,1949,5.31,0.315,,,,,,Anwar Wagdi,N/A,,1996,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0184512,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
872,The Flower of My Secret,1995,5.33,0.316,,,,,,Pedro Almodóvar,N/A,,1996-03-08,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0113083,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
873,The Garage,1980,5.32,0.316,,,,,,Eldar Ryazanov,N/A,,1980-03-10,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0079193,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
874,The Girls,1962,5.31,0.315,,,,,,Yuriy Chulyukin,N/A,,1962-03-07,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0134614,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
875,The Glass Agency,1998,5.38,0.319,,,,,,Ebrahim Hatamikia,N/A,,1998,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0177511,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
876,The Goddess,1934,5.31,0.315,,,,,,Yonggang Wu,N/A,,1934,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0195256,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
877,The Golden Horseshoes,1989,7.898,0.621,,,,,,Nouri Bouzid,N/A,N/A,27 Sep 1995,104 min,104,Drama,Drama,Unknown,7.3,7.3,49,0.0,0.0,0.0,N/A,Nouri Bouzid,"Hichem Rostom, Hamadi Zarrouk, Michket Krifa","Youssef Soltane, a 45-year-old Tunisian intellectual, is the product of a generation that lived the era of euphoria and great ideologies in the sixties, and their subsequent failure. He was incarcerated and tortured for his political opinions. Furthermore, his relationship with Zineb, a young, beautiful bourgeois, only brings him more trouble. During one long winter night, Youssef wanders in search of an emotional haven, prey to all the questions that flood his memory.",Arabic,"Tunisia, France",tt0292217,movie,N/A,N/A,N/A,emotional,medium,intimate,love,male,non-linear,neutral,minimal,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,"The Good, the Bad, the Weird",2008,5.31,0.315,,,,,,Kim Jee-woon,N/A,,2008-07-17,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0901487,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
879,The Great Battle,2018,6.18,0.359,,,,,,Kwang-shik Kim,N/A,,2018-09-21,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt6931414,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
880,The Great Devotion,1960,5.31,0.315,,,,,,Yuen Chor,N/A,,1960-08-04,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0053878,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
881,The Great Journey,2004,8.007,0.624,,,,,,Ismaël Ferroukhi,Not Rated,Not Rated,24 Nov 2004,108 min,108,"Drama, Romance",Drama,Romance,7.2,7.2,2592,0.0,0.0,2.0,Nominated for 1 BAFTA Award4 wins & 3 nominations total,Ismaël Ferroukhi,"Nicolas Cazalé, Mohamed Majd, Jacky Nercessian","Reda, summoned to accompany his father on a pilgrimage to Mecca, complies reluctantly - as he preparing for his baccalaureat and, even more important, has a secret love relationship. The trip across Europe in a broken-down car is also the departure of his father: upon arrival in Mecca, both Reda and his father are not the characters they were at the start of the movie. Avoiding the hackneyed theme of the return to the homeland, the film uses the departure to renew a connection between two generation.","Arabic, French, Bulgarian, Serbo-Croatian, English, Italian","France, Morocco, Bulgaria",tt0361670,movie,N/A,N/A,N/A,emotional,medium,intimate,love,male,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
882,The Hairdresser's Husband,1990,5.32,0.316,,,,,,Patrice Leconte,N/A,,1990-10-03,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0100112,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
883,The Headless Woman,2008,5.31,0.315,,,,,,Lucrecia Martel,N/A,,2008-08-21,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt1221141,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
884,The Heiresses,2018,6.18,0.359,,,,,,Marcelo Martinessi,N/A,,2019-01-16,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt7875464,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
885,The Hidden Fortress,1958,5.31,0.315,,,,,,Akira Kurosawa,N/A,,1960-10-06,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0051808,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
886,The Hidden Half,2001,5.39,0.319,,,,,,Tahmineh Milani,N/A,,2002-03-08,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0277925,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
887,The Hole,1960,5.31,0.315,,,,,,Jacques Becker,N/A,,1997-02-14,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0054407,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
888,The Holy Girl,2004,5.29,0.314,,,,,,Lucrecia Martel,N/A,,2004-05-06,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0300270,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
889,The Holy Innocents,1984,5.32,0.316,,,,,,Mario Camus,N/A,,1984-04-04,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0088040,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
890,The Holy Mountain,1973,5.33,0.316,,,,,,Alejandro Jodorowsky,N/A,,1975-07-11,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0071615,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
891,The Host,2006,5.26,0.313,,,,,,Bong Joon Ho,N/A,,2007-03-30,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0468492,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
892,The House of 72 Tenants,1973,5.33,0.316,,,,,,Yuen Chor,N/A,,1973-09-22,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0070196,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
893,The Housemaid,2010,5.61,0.33,,,,,,Im Sang-soo,N/A,,2011-01-26,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt1314652,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
894,The Human Condition II: Road to Eternity,1959,5.31,0.315,,,,,,Masaki Kobayashi,N/A,,1961-02,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0053115,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
895,The Human Condition III: A Soldier's Prayer,1961,5.31,0.315,,,,,,Masaki Kobayashi,N/A,,1970-08-05,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0055233,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
896,The Hunt,1966,5.33,0.316,,,,,,Carlos Saura,N/A,,1970-09-23,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0060223,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
897,The Idiot,2003,5.3,0.315,,,,,,,N/A,,2003-05-12,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0366028,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
898,The Innocent,1986,8.216,0.655,,,,,,Atef El-Tayeb,N/A,N/A,15 Aug 1986,110 min,110,"Drama, Thriller",Drama,Thriller,8.2,8.2,1577,0.0,0.0,0.0,N/A,"Wahid Hamed, Wahid Hamid","Ahmed Zaki, Mahmoud Abdel Aziz, Mamdouh Abd El Aleem","A simple minded peasant was recruited in the Egyptian army where he was deceived to believe that political activists are his homeland enemies, but not for so long.",Arabic,Egypt,tt3084114,movie,N/A,N/A,N/A,"suspenseful, emotional",fast,intimate,general,male,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,The Insect Woman,1963,5.33,0.316,,,,,,Shôhei Imamura,N/A,,1963-11-16,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0057363,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
900,The Inugami Family,1976,5.32,0.316,,,,,,Kon Ichikawa,N/A,,1976-10-16,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0074691,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
901,The Invisible Woman,2009,5.43,0.321,,,,,,Cláudio Torres,N/A,,2009-06-05,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt1236397,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
902,"The Irony of Fate, or Enjoy Your Bath!",1976,5.32,0.316,,,,,,Eldar Ryazanov,N/A,,1976-01-01,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0073179,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
903,The Island,2006,5.26,0.313,,,,,,Pavel Lungin,N/A,,2006-11-23,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0851577,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
904,The Italian,2005,5.25,0.312,,,,,,Andrey Kravchuk,N/A,,2005-09-22,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0450450,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
905,The Jester,1987,5.32,0.316,,,,,,José Álvaro Morais,N/A,,1988,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0092681,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
906,The Key,1987,5.32,0.316,,,,,,Ebrahim Forouzesh,N/A,,1993-12-08,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0093341,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
907,The Killer,1989,5.32,0.316,,,,,,John Woo,N/A,,1990-09,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0097202,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
908,The King and the Mockingbird,1980,5.32,0.316,,,,,,Paul Grimault,N/A,,1980-03-19,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0079820,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
909,The Kingdom and the Beauty,1959,5.31,0.315,,,,,,Han Hsiang Li,N/A,,1959-06-29,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0194984,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
910,The Land,1970,8.157,0.648,,,,,,Youssef Chahine,N/A,N/A,26 Jan 1970,130 min,130,Drama,Drama,Unknown,8.0,8.0,2572,0.0,0.0,1.0,1 nomination,"Abderrahman Charkawi, Hassan Fuad","Mahmoud Al Meleji, Nagwa Ibrahim, Ezzat El Alaili",A small peasant village's struggles against the careless inroads of the large local landowner. The Land shows why political oppression does not necessarily lead to a sense of solidarity among the disinherited.,Arabic,Egypt,tt0064038,movie,N/A,N/A,Arab Film Distribution,emotional,slow,intimate,general,unknown,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,The Last Act,1991,5.32,0.316,,,,,,Varuzh Karim-Masihi,N/A,,1991-08-14,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0193373,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
912,The Last Step,2012,5.99,0.35,,,,,,Ali Mosaffa,N/A,,2013-02-11,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt2161980,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
913,The Legend of Bhagat Singh,2002,5.34,0.317,,,,,,Rajkumar Santoshi,N/A,,2002-06-07,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0319736,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
914,The Life of Jesus,1997,5.38,0.319,,,,,,Bruno Dumont,N/A,,1997-06-04,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0120448,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
915,The Life of Oharu,1952,5.31,0.315,,,,,,Kenji Mizoguchi,N/A,,1964-04-20,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0045112,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
916,The Life of Wu Xun,1951,5.31,0.315,,,,,,Yu Sun,N/A,,1951-02-21,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0457630,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
917,The Lin Family Shop,1959,5.31,0.315,,,,,,Choui Khoua,N/A,,1959-10-06,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0470423,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
918,The Lizard,2004,5.29,0.314,,,,,,Kamal Tabrizi,N/A,,2005-02-24,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0416960,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
919,The Love Eterne,1963,5.33,0.316,,,,,,Han Hsiang Li,N/A,,1963-04-03,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0057248,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
920,The Love-stricken,1992,5.33,0.316,,,,,,Ali Hatami,N/A,,1992,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0125718,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
921,The Man Who Copied,2003,5.3,0.315,,,,,,Jorge Furtado,N/A,,2003-06-13,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0367859,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
922,The Man Who Stole the Sun,1979,5.32,0.316,,,,,,Kazuhiko Hasegawa,N/A,,1980-10-09,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0194426,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
923,The Man from Nowhere,2010,5.61,0.33,,,,,,Lee Jeong-beom,N/A,,2010-08-05,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt1527788,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
924,The Man from the Future,2011,5.85,0.342,,,,,,Cláudio Torres,N/A,,2011-09-02,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt2027178,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
925,The Man of the Year,2003,5.3,0.315,,,,,,José Henrique Fonseca,N/A,,2003-08-01,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0312773,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
926,The Mandrake,1975,5.32,0.316,,,,,,Fereydun Gole,N/A,,1975,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0319843,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
927,The Marriage of Maria Braun,1979,5.32,0.316,,,,,,Rainer Werner Fassbinder,N/A,,1979-03-23,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0079095,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
928,The Massacre of Kafr Kassem,1975,7.566,0.584,,,,,,Borhane Alaouié,N/A,N/A,01 Jan 1975,108 min,108,Drama,Drama,Unknown,6.3,6.3,64,0.0,0.0,2.0,2 wins & 1 nomination,Mahmoud Ben Mahmoud,"Abdallah Abbassi, Ahmad Ayub, Salim Sabri","This political drama takes place on the even of the 1956 Suez War, Israel imposed a curfew on Palestinians living under its rule. Unaware of this, the villagers of Kafr Kassem were met by Israeli troops while returning from their farms and jobs outside of the village. Many were subsequently executed cold-bloodily in what became known as the Kafr Kassem massacre.",Arabic,"Syria, Lebanon",tt0329253,movie,N/A,N/A,N/A,emotional,medium,intimate,general,unknown,linear,neutral,minimal,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,The Meeting Place Cannot Be Changed,1979,5.32,0.316,,,,,,,N/A,,1979-11-11,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0078655,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
930,The Message,1976,8.243,0.678,,,,,,Moustapha Akkad,PG,PG,31 Jan 1977,177 min,177,"Biography, Drama, History",Biography,Drama,8.1,8.1,52706,0.0,1.0,1.0,Nominated for 1 Oscar. 1 nomination total,"H.A.L. Craig, Abdel Hamid Gouda El Sahhar, Tewfik El-Hakim","Anthony Quinn, Irene Papas, Michael Ansara","In the 7th century, Mohammed, Peace Be Upon Him, is visited by Angel Gabriel who urges him to lead the people of Mecca and worship God. But they're exiled in Medina before returning to Mecca to take up arms against their oppressors and liberate their city in the name of God (Allah).","Arabic, English","Lebanon, Libya, Kuwait, Morocco, United Kingdom",tt0074896,movie,N/A,N/A,N/A,emotional,epic,intimate,general,unknown,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
931,The Milk of Sorrow,2009,5.43,0.321,,,,,,Claudia Llosa,N/A,,2009-02-13,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt1206488,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
932,The Miracle of Bern,2003,5.3,0.315,,,,,,Sönke Wortmann,N/A,,2003-10-16,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0326429,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
933,The Mirror,1997,5.38,0.319,,,,,,Jafar Panahi,N/A,,1998-11-25,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0117056,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
934,The Mission,1999,5.38,0.319,,,,,,Johnnie To,N/A,,1999-11-19,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0220644,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
935,The Mole Agent,2020,6.26,0.363,,,,,,Maite Alberdi,N/A,,2020-09-01,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt11394298,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
936,The Mongols,1973,5.33,0.316,,,,,,Parviz Kimiavi,N/A,,1974,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0206947,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
937,The Mummy,1969,8.101,0.639,,,,,,Chadi Abdel Salam,N/A,N/A,27 Jan 1975,102 min,102,Drama,Drama,Unknown,7.7,7.7,1933,0.0,0.0,1.0,2 nominations,Chadi Abdel Salam,"Ahmed Marei, Ahmad Hegazi, Nadia Lutfi","Universally recognized as one of the greatest Egyptian films ever made, The Night of Counting the Years is based on a true story: in 1881, when precious artifacts began showing up at market, it was discovered that members of the ancient Horbat tribe were secretly raiding Deir al-Bahari, the site of a legendary cache of royal mummies. The tribe had little livelihood other than selling antiquities, putting them in conflict with the Egyptian government's Antiquities Organization. After reading the script, Roberto Rossellini agreed to lend his name to the project, and Shadi Abdel Salam's film was completed in 1969. This cinematic treat was extremely difficult to see from the 1970s onward until last year's beautiful restoration by Martin Scorsese's World Cinema Foundation. Using original 35mm camera and sound negatives preserved at the Egyptian Film Center in Giza, the restoration preserves the film's poetic beauty, its evocative sense of history, and its themes of desecration and veneration. Filmed in classical Arabic, with a musical score by the great Italian composer Mario Nascimbene. Restored in 2009 by the World Cinema Foundation at Cineteca di Bologna L'Immagine Ritrovata Laboratory. The film was restored with the support of the Egyptian Ministry of Culture.",Arabic,Egypt,tt0064703,movie,N/A,N/A,N/A,emotional,medium,intimate,general,male,linear,neutral,minimal,based_on,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,The Music Man,2007,5.28,0.314,,,,,,Dariush Mehrjui,N/A,,2007-02-01,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0385277,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
939,The Negotiation,2018,6.18,0.359,,,,,,Jong-suk Lee,N/A,,2018-09-19,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt6904272,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
940,The Night Caller,1975,5.32,0.316,,,,,,Henri Verneuil,N/A,,1975-11-21,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0073535,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
