Rank,Title,Year,Predicted_Rating,Recommendation_Score,IMDb_Rating,Runtime_mins,Director,Runtime_Vs_Your_Avg,IMDb_Vs_Your_Avg,Predicted_Vs_Your_Avg,Good_Runtime_Match,Good_IMDb_Match,High_Confidence,Has_LGBT,Has_Cinematography,Has_Screenplay,Has_Plot_Twist
206,Chashme Buddoor,1981,5.32,0.316,0.0,0,Sai Paranjpye,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
207,Cherry Blossoms,2008,5.31,0.315,0.0,0,Doris Dörrie,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
208,Chhoti Si Baat,1976,5.32,0.316,0.0,0,Basu Chatterjee,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
209,Chico & Rita,2009,5.43,0.321,0.0,0,"Tono Errando, Javier Mariscal, Fernando Trueba",-106.201,-7.369,-2.501,False,False,False,0,0,0,0
210,Children of Heaven,1997,5.38,0.319,0.0,0,Majid Majidi,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
211,China Behind,1978,5.32,0.316,0.0,0,Shu Shuen Tong,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
212,Christiane F.,1981,5.32,0.316,0.0,0,Uli Edel,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
213,Chronicle of a Disappearance,1996,7.596,0.598,6.9,88,Elia Suleiman,-18.201,-0.469,-0.336,True,True,False,0,0,0,0
214,Chronicle of the Years of Fire,1975,8.055,0.655,7.4,177,Mohammed Lakhdar-Hamina,70.799,0.031,0.124,False,True,True,0,0,0,0
215,Chupke Chupke,1975,5.32,0.316,0.0,0,Hrishikesh Mukherjee,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
216,City of Life and Death,2009,5.43,0.321,0.0,0,Chuan Lu,-106.201,-7.369,-2.501,False,False,False,0,0,0,0
217,City of Mice,1986,5.32,0.316,0.0,0,"Marzieh Boroomand, Mohammad Ali Talebi",-106.201,-7.369,-2.611,False,False,False,0,0,0,0
218,City on Fire,1987,5.32,0.316,0.0,0,Ringo Lam,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
219,Clean Slate,1981,5.32,0.316,0.0,0,Bertrand Tavernier,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
220,Close to Eden,1991,5.32,0.316,0.0,0,Nikita Mikhalkov,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
221,Close-Up,1990,5.32,0.316,0.0,0,Abbas Kiarostami,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
222,Cléo from 5 to 7,1962,5.31,0.315,0.0,0,Agnès Varda,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
223,Cobra Verde,1987,5.32,0.316,0.0,0,Werner Herzog,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
224,Cocote,2017,6.09,0.354,0.0,0,Nelson Carlo de Los Santos Arias,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
225,Cold Eyes,2013,6.03,0.352,0.0,0,"Kim Byung-seo, Jo Ui-seok",-106.201,-7.369,-1.901,False,False,False,0,0,0,0
226,Cold Nights,1955,5.31,0.315,0.0,0,Sun-Fung Lee,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
227,Colors of Memory,2007,5.28,0.314,0.0,0,Amir Shahab Razavian,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
228,Coming Forth by Day,2012,5.99,0.35,0.0,0,Hala Lotfy,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
229,Confession of Murder,2012,5.99,0.35,0.0,0,Jung Byung-gil,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
230,Confessions of a Brazilian Call Girl,2011,5.85,0.342,0.0,0,Marcus Baldini,-106.201,-7.369,-2.081,False,False,False,0,0,0,0
231,Contempt,1963,5.33,0.316,0.0,0,Jean-Luc Godard,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
232,Courier,1986,5.32,0.316,0.0,0,Karen Shakhnazarov,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
233,Courtship,1989,5.32,0.316,0.0,0,Mehdi Fakhimzadeh,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
234,Cows,1992,5.33,0.316,0.0,0,Julio Medem,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
235,Crazy Rook,2015,6.01,0.35,0.0,0,Abolhassan Davoodi,-106.201,-7.369,-1.921,False,False,False,0,0,0,0
236,Crimson Gold,2003,5.3,0.315,0.0,0,Jafar Panahi,-106.201,-7.369,-2.631,False,False,False,0,0,0,0
237,Cronicas,2004,5.29,0.314,0.0,0,Sebastián Cordero,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
238,Cronos,1992,5.33,0.316,0.0,0,Guillermo del Toro,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
239,Crooks in Clover,1963,5.33,0.316,0.0,0,Georges Lautner,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
240,Crossroads,1937,5.31,0.315,0.0,0,Xiling Shen,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
241,"Crouching Tiger, Hidden Dragon",2000,5.38,0.319,0.0,0,Ang Lee,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
242,Crows and Sparrows,1949,5.31,0.315,0.0,0,Junli Zheng,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
243,Cruel Sea,1971,8.166,0.638,7.5,106,Khalid Al Siddiq,-0.201,0.131,0.234,True,True,True,0,0,0,0
244,Cría Cuervos,1976,5.32,0.316,0.0,0,Carlos Saura,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
245,Cure,1997,5.38,0.319,0.0,0,Kiyoshi Kurosawa,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
246,Cyrano de Bergerac,1990,5.32,0.316,0.0,0,Jean-Paul Rappeneau,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
247,D'artagnan and Three Musketeers,1979,5.32,0.316,0.0,0,,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
248,Dancing in the Dust,2003,5.3,0.315,0.0,0,Asghar Farhadi,-106.201,-7.369,-2.631,False,False,False,0,0,0,0
249,Dangal,2016,5.99,0.35,0.0,0,Nitesh Tiwari,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
250,Dangerous Encounters of the First Kind,1980,5.32,0.316,0.0,0,Hark Tsui,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
251,Darb al-mahabil,1955,5.31,0.315,0.0,0,Tewfik Saleh,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
252,Dark Eyes,1987,5.32,0.316,0.0,0,Nikita Mikhalkov,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
253,Dark Figure of Crime,2018,6.18,0.359,0.0,0,Tae-Gyun Kim,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
254,Dark Water,2002,5.34,0.317,0.0,0,Hideo Nakata,-106.201,-7.369,-2.591,False,False,False,0,0,0,0
255,Das Boot,1981,5.32,0.316,0.0,0,Wolfgang Petersen,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
256,Dash Akol,1971,5.33,0.316,0.0,0,Masud Kimiai,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
257,Date Wine,1998,8.187,0.653,8.2,110,Radwan El-Kashef,3.799,0.831,0.256,True,True,True,0,0,0,0
258,Day Break,2005,5.25,0.312,0.0,0,Hamid Rahmanian,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
259,Days of Being Wild,1990,5.32,0.316,0.0,0,Wong Kar-Wai,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
260,Days of Glory,2006,7.929,0.616,7.0,120,Rachid Bouchareb,13.799,-0.369,-0.003,True,True,True,0,0,0,0
261,De Lo Mio,2019,6.22,0.361,0.0,0,Diana Peralta,-106.201,-7.369,-1.711,False,False,False,0,0,0,0
262,Dead Man's Letters,1986,5.32,0.316,0.0,0,Konstantin Lopushanskiy,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
263,Dear Zindagi,2016,5.99,0.35,0.0,0,Gauri Shinde,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
264,Death by Hanging,1968,5.33,0.316,0.0,0,Nagisa Ôshima,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
265,Death of a Cyclist,1955,5.31,0.315,0.0,0,Juan Antonio Bardem,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
266,Deewaar,1975,5.32,0.316,0.0,0,Yash Chopra,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
267,Delicatessen,1991,5.32,0.316,0.0,0,"Marc Caro, Jean-Pierre Jeunet",-106.201,-7.369,-2.611,False,False,False,0,0,0,0
268,Der Wixxer,2004,5.29,0.314,0.0,0,Tobi Baumann,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
269,Desiderium,1978,5.32,0.316,0.0,0,Ali Hatami,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
270,Destiny,1997,7.776,0.637,7.2,135,Youssef Chahine,28.799,-0.169,-0.156,True,True,True,0,0,0,0
271,Dev.D,2009,5.43,0.321,0.0,0,Anurag Kashyap,-106.201,-7.369,-2.501,False,False,False,0,0,0,0
272,Dil Chahta Hai,2001,5.39,0.319,0.0,0,Farhan Akhtar,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
273,Dil Se..,1998,5.38,0.319,0.0,0,Mani Ratnam,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
274,Dilwale Dulhania Le Jayenge,1995,5.33,0.316,0.0,0,Aditya Chopra,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
275,Dirty Hands,2014,6.03,0.352,0.0,0,Josef Kubota Wladyka,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
276,Divided We Fall,2000,5.38,0.319,0.0,0,Jan Hrebejk,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
277,Divine Intervention,2002,7.715,0.598,6.6,92,Elia Suleiman,-14.201,-0.769,-0.217,True,True,False,0,0,0,0
278,Do Ankhen Barah Haath,1957,5.31,0.315,0.0,0,Shantaram Rajaram Vankudre,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
279,Do Bigha Zamin,1953,5.31,0.315,0.0,0,Bimal Roy,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
280,Dog Days,2001,5.39,0.319,0.0,0,Ulrich Seidl,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
281,Don,1978,5.32,0.316,0.0,0,Chandra Barot,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
282,Don't Be Tired!,2013,6.03,0.352,0.0,0,"Mohsen Gharaie, Afshin Hashemi",-106.201,-7.369,-1.901,False,False,False,0,0,0,0
283,Don't Look Now... We're Being Shot At!,1966,5.33,0.316,0.0,0,Gérard Oury,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
284,Dona Flor and Her Two Husbands,1976,5.32,0.316,0.0,0,Bruno Barreto,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
285,Door Lock,2018,6.18,0.359,0.0,0,Kwon Lee,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
286,Downfall,2004,5.29,0.314,0.0,0,Oliver Hirschbiegel,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
287,Downpour,1972,5.33,0.316,0.0,0,Bahram Beyzaie,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
288,"Dr. Mabuse, the Gambler",1922,5.31,0.315,0.0,0,Fritz Lang,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
289,Dragon Inn,1967,5.33,0.316,0.0,0,King Hu,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
290,Drishyam,2015,6.01,0.35,0.0,0,Nishikant Kamat,-106.201,-7.369,-1.921,False,False,False,0,0,0,0
291,Drunken Angel,1948,5.31,0.315,0.0,0,Akira Kurosawa,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
292,Drunken Master,1978,5.32,0.316,0.0,0,Yuen Woo-Ping,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
293,Duck Season,2004,5.29,0.314,0.0,0,Fernando Eimbcke,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
294,Durian Durian,2000,5.38,0.319,0.0,0,Fruit Chan,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
295,Dust in the Wind,1986,5.32,0.316,0.0,0,Hsiao-Hsien Hou,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
296,Días de Santiago,2004,5.29,0.314,0.0,0,Josué Méndez,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
297,Ek Doctor Ki Maut,1990,5.32,0.316,0.0,0,Tapan Sinha,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
298,Ek Ruka Hua Faisla,1986,5.32,0.316,0.0,0,Basu Chatterjee,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
299,El Mariachi,1992,5.33,0.316,0.0,0,Robert Rodriguez,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
300,El Norte,1983,5.32,0.316,0.0,0,Gregory Nava,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
301,El Sur,1983,5.32,0.316,0.0,0,Víctor Erice,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
302,El Topo,1970,5.33,0.316,0.0,0,Alejandro Jodorowsky,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
303,El azima,1939,7.764,0.612,7.2,108,Kamal Selim,1.799,-0.169,-0.167,True,True,True,0,0,0,0
304,El camino,1964,5.33,0.316,0.0,0,Ana Mariscal,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
305,El haram,1965,8.152,0.64,7.6,105,Henry Barakat,-1.201,0.231,0.22,True,True,True,0,0,0,0
306,El-Fetiwwah,1957,5.31,0.315,0.0,0,Salah Abouseif,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
307,El-Toq wa el-Iswerah,1986,7.887,0.616,7.1,115,Khairy Beshara,8.799,-0.269,-0.044,True,True,True,0,0,0,0
308,Elementarteilchen,2006,5.26,0.313,0.0,0,Oskar Roehler,-106.201,-7.369,-2.671,False,False,False,0,0,0,0
309,Embrace of the Serpent,2015,6.01,0.35,0.0,0,Ciro Guerra,-106.201,-7.369,-1.921,False,False,False,0,0,0,0
310,Emergency Kisses,1989,5.32,0.316,0.0,0,Philippe Garrel,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
311,End of the Century,2019,6.22,0.361,0.0,0,Lucio Castro,-106.201,-7.369,-1.711,False,False,False,0,0,0,0
312,Estômago,2007,5.28,0.314,0.0,0,Marcos Jorge,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
313,Europa Europa,1990,5.32,0.316,0.0,0,Agnieszka Holland,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
314,Even Dwarfs Started Small,1970,5.33,0.316,0.0,0,Werner Herzog,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
315,Every Man for Himself,1980,5.32,0.316,0.0,0,Jean-Luc Godard,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
316,Execution in Autumn,1972,5.33,0.316,0.0,0,Hsing Lee,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
317,Experience,1973,5.33,0.316,0.0,0,Abbas Kiarostami,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
318,Extreme Job,2019,6.22,0.361,0.0,0,Lee Byeong-heon,-106.201,-7.369,-1.711,False,False,False,0,0,0,0
319,Facing Mirrors,2011,5.85,0.342,0.0,0,Negar Azarbayjani,-106.201,-7.369,-2.081,False,False,False,0,0,0,0
320,Family Resemblances,1996,5.33,0.316,0.0,0,Cédric Klapisch,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
321,"Faraway, So Close!",1993,5.33,0.316,0.0,0,Wim Wenders,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
322,Father and Son,1981,5.32,0.316,0.0,0,Allen Fong,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
323,Faust,1926,5.31,0.315,0.0,0,F.W. Murnau,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
324,Fellow Traveler,1975,5.32,0.316,0.0,0,Masud Asadollahi,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
325,Fertile Memory,1981,7.529,0.572,7.3,99,Michel Khleifi,-7.201,-0.069,-0.403,True,True,False,0,0,0,0
326,Fill 'er Up with Super,1976,5.32,0.316,0.0,0,Alain Cavalier,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
327,Fires on the Plain,1959,5.31,0.315,0.0,0,Kon Ichikawa,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
328,Fireworks Wednesday,2006,5.26,0.313,0.0,0,Asghar Farhadi,-106.201,-7.369,-2.671,False,False,False,0,0,0,0
329,Fish & Cat,2013,6.03,0.352,0.0,0,Shahram Mokri,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
330,Fist of Fury,1972,5.33,0.316,0.0,0,Wei Lo,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
331,Fitzcarraldo,1982,5.32,0.316,0.0,0,Werner Herzog,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
332,Forgotten,2017,6.09,0.354,0.0,0,Jang Hang-jun,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
333,Four Days in September,1997,5.38,0.319,0.0,0,Bruno Barreto,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
334,Four Minutes,2006,5.26,0.313,0.0,0,Chris Kraus,-106.201,-7.369,-2.671,False,False,False,0,0,0,0
335,Francisca,1981,5.32,0.316,0.0,0,Manoel de Oliveira,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
336,Free Rainer,2007,5.28,0.314,0.0,0,Hans Weingartner,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
337,Friendship!,2010,5.61,0.33,0.0,0,Markus Goller,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
338,From Karkheh to Rhein,1993,5.33,0.316,0.0,0,Ebrahim Hatamikia,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
339,Funny Games,1997,5.38,0.319,0.0,0,Michael Haneke,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
340,Gabbeh,1996,5.33,0.316,0.0,0,Mohsen Makhmalbaf,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
341,Games of Love and Chance,2003,5.3,0.315,0.0,0,Abdellatif Kechiche,-106.201,-7.369,-2.631,False,False,False,0,0,0,0
342,Gangs of Wasseypur,2012,5.99,0.35,0.0,0,Anurag Kashyap,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
343,Garm Hava,1974,5.32,0.316,0.0,0,M.S. Sathyu,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
344,Gate of Hell,1953,5.31,0.315,0.0,0,Teinosuke Kinugasa,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
345,Gentlemen of Fortune,1971,5.33,0.316,0.0,0,Aleksandr Seryy,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
346,Germany Year Zero,1948,5.31,0.315,0.0,0,Roberto Rossellini,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
347,Gheisar,1969,5.33,0.316,0.0,0,Masud Kimiai,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
348,Gholamreza Takhti,2019,6.22,0.361,0.0,0,Bahram Tavakoli,-106.201,-7.369,-1.711,False,False,False,0,0,0,0
349,Ghost in the Shell,1995,5.33,0.316,0.0,0,Mamoru Oshii,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
350,Giants and Toys,1958,5.31,0.315,0.0,0,Yasuzô Masumura,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
351,Gilane,2005,5.25,0.312,0.0,0,"Mohsen Abdolvahab, Rakhshan Banietemad",-106.201,-7.369,-2.681,False,False,False,0,0,0,0
352,Gloomy Sunday,1999,5.38,0.319,0.0,0,Rolf Schübel,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
353,Gloria,2013,6.03,0.352,0.0,0,Sebastián Lelio,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
354,God of Gamblers,1989,5.32,0.316,0.0,0,Jing Wong,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
355,Godzilla,1954,5.31,0.315,0.0,0,Ishirô Honda,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
356,Going Places,1974,5.32,0.316,0.0,0,Bertrand Blier,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
357,Gol Maal,1979,5.32,0.316,0.0,0,Hrishikesh Mukherjee,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
358,Gold and Copper,2010,5.61,0.33,0.0,0,Homayoon Ass'adian,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
359,Gonjiam: Haunted Asylum,2018,6.18,0.359,0.0,0,Jung Bum-shik,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
360,Goodbye,2011,5.85,0.342,0.0,0,Mohammad Rasoulof,-106.201,-7.369,-2.081,False,False,False,0,0,0,0
361,Grass,2018,6.18,0.359,0.0,0,Hong Sang-soo,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
362,Grave Decisions,2006,5.26,0.313,0.0,0,Marcus H. Rosenmüller,-106.201,-7.369,-2.671,False,False,False,0,0,0,0
363,Growing Up,1983,5.32,0.316,0.0,0,Kun-Hou Chen,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
364,Gueros,2014,6.03,0.352,0.0,0,Alonso Ruizpalacios,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
365,Guest from the Future,1984,5.32,0.316,0.0,0,,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
366,Guide,1965,5.33,0.316,0.0,0,Vijay Anand,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
367,Guilty,2015,6.01,0.35,0.0,0,Meghna Gulzar,-106.201,-7.369,-1.921,False,False,False,0,0,0,0
368,Guru,2007,5.28,0.314,0.0,0,Mani Ratnam,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
369,Haider,2014,6.03,0.352,0.0,0,Vishal Bhardwaj,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
370,Hajji Washington,1983,5.32,0.316,0.0,0,Ali Hatami,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
371,Half Moon,2006,5.26,0.313,0.0,0,Bahman Ghobadi,-106.201,-7.369,-2.671,False,False,False,0,0,0,0
372,Halfaouine: Boy of the Terraces,1990,7.654,0.597,6.7,98,Férid Boughedir,-8.201,-0.669,-0.278,True,True,False,0,0,0,0
373,Hallaq darb al-foauqara,1982,5.91,0.375,0.0,105,Mohamed Reggab,-1.201,-7.369,-2.021,True,False,False,0,0,0,0
374,Hamlet,1964,5.33,0.316,0.0,0,Grigoriy Kozintsev,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
375,Hamoun,1990,5.32,0.316,0.0,0,Dariush Mehrjui,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
376,Hao men ye yan,1959,5.31,0.315,0.0,0,"Chi-Hung Law, Sun-Fung Lee, Tit Lee, Wui Ng",-106.201,-7.369,-2.621,False,False,False,0,0,0,0
377,Harakiri,1962,5.31,0.315,0.0,0,Masaki Kobayashi,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
378,Harmonica,1974,5.32,0.316,0.0,0,Amir Naderi,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
379,"Hassan, the Bald",1970,5.33,0.316,0.0,0,Ali Hatami,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
380,Head-On,2004,5.29,0.314,0.0,0,Fatih Akin,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
381,Health Warning,1983,5.32,0.316,0.0,0,Kirk Wong,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
382,Heart of a Dog,1988,5.32,0.316,0.0,0,Vladimir Bortko,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
383,Hello Cinema,1995,5.33,0.316,0.0,0,Mohsen Makhmalbaf,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
384,Hemlock,1999,5.38,0.319,0.0,0,Behruz Afkhami,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
385,Hena maysara,2007,5.28,0.314,0.0,0,Khaled Youssef,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
386,Here Without Me,2011,5.85,0.342,0.0,0,Bahram Tavakoli,-106.201,-7.369,-2.081,False,False,False,0,0,0,0
387,Hero of the Red-Light District,1960,5.31,0.315,0.0,0,Tomu Uchida,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
388,Hibiscus Town,1987,5.32,0.316,0.0,0,Jin Xie,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
389,High Society,2018,6.18,0.359,0.0,0,Hyuk Byun,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
390,High and Low,1963,5.33,0.316,0.0,0,Akira Kurosawa,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
391,Hiroshima Death Match,1973,5.33,0.316,0.0,0,Kinji Fukasaku,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
392,Histoire(s) du cinéma,1988,5.32,0.316,0.0,0,,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
393,Home Sweet Home,1970,5.33,0.316,0.0,0,Ching-Jui Pai,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
394,Homecoming,1984,5.32,0.316,0.0,0,Ho Yim,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
395,Hong lou meng,1962,5.31,0.315,0.0,0,Chiu-Feng Yuan,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
396,House of Hummingbird,2018,6.18,0.359,0.0,0,Kim Bo-ra,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
397,Hush! Girls Don't Scream,2013,6.03,0.352,0.0,0,Pouran Derakhshandeh,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
398,"Hussein, Who Said No",2014,6.03,0.352,0.0,0,Ahmad Reza Darvish,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
399,I Am Cuba,1964,5.33,0.316,0.0,0,Mikhail Kalatozov,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
400,I Am Kalam,2010,5.61,0.33,0.0,0,Nila Madhab Panda,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
401,I Love Cinema,2004,7.793,0.602,6.6,125,Osama Fawzy,18.799,-0.769,-0.139,True,True,True,0,0,0,0
402,"I Love You, I Love You",1968,5.33,0.316,0.0,0,Alain Resnais,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
403,I Saw the Devil,2010,5.61,0.33,0.0,0,Kim Jee-woon,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
404,I'm No Longer Here,2019,6.22,0.361,0.0,0,Fernando Frias,-106.201,-7.369,-1.711,False,False,False,0,0,0,0
405,I'm Not Angry!,2014,6.03,0.352,0.0,0,Reza Dormishian,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
406,"I'm Taraneh, 15",2002,5.34,0.317,0.0,0,Rasoul Sadrameli,-106.201,-7.369,-2.591,False,False,False,0,0,0,0
407,"I'm a Cyborg, But That's OK",2006,5.26,0.313,0.0,0,Park Chan-wook,-106.201,-7.369,-2.671,False,False,False,0,0,0,0
408,Identifying Features,2020,6.26,0.363,0.0,0,Fernanda Valadez,-106.201,-7.369,-1.671,False,False,False,0,0,0,0
409,Ikiru,1952,5.31,0.315,0.0,0,Akira Kurosawa,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
410,Illang: The Wolf Brigade,2018,6.18,0.359,0.0,0,Kim Jee-woon,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
411,Imprisoned,2015,6.01,0.35,0.0,0,Esteban Ramírez,-106.201,-7.369,-1.921,False,False,False,0,0,0,0
412,In July,2000,5.38,0.319,0.0,0,Fatih Akin,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
