Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
120,tt1848926,2025-10-08,2025-10-08,,"Hello Ghost","Hellowoo goseuteu",https://www.imdb.com/title/tt1848926/,Movie,7.5,111,2010,"Comedy, Drama, Family, Romance",5042,2010-12-23,"Young-Tak Kim",,
121,tt9597190,2025-10-08,2025-10-08,,"Pegasus","Fei chi ren sheng",https://www.imdb.com/title/tt9597190/,Movie,6.3,98,2019,"Comedy, Sport",2710,2019-02-05,"Han Han",,
122,tt12689526,2025-10-08,2025-10-08,,"A Choo","Da pen ti",https://www.imdb.com/title/tt12689526/,Movie,5.5,102,2020,"Action, Comedy, Fantasy, Romance",482,2020-07-15,"Kevin Ko, Peter Tsi",,
123,tt6707142,2025-10-08,2025-10-08,,"Two Fathers","Two Fathers",https://www.imdb.com/title/tt6707142/,TV Series,7.9,50,2013,"Drama",96,2013-03-26,,,
124,tt27941077,2025-10-08,2025-10-08,,"The Rope Curse 3","The Rope Curse 3",https://www.imdb.com/title/tt27941077/,Movie,4.6,109,2023,"Horror, Thriller",385,2023-12-18,"Shih-Han Liao",,
125,tt4397342,2025-10-08,2025-10-08,,"Cities of Last Things","Cities of Last Things",https://www.imdb.com/title/tt4397342/,Movie,6.3,106,2018,"Crime, Drama, Sci-Fi",2268,2019-07-11,"Wi Ding Ho",,
126,tt21081098,2025-10-08,2025-10-08,,"Mom, Don't Do That!","Mom, Don't Do That!",https://www.imdb.com/title/tt21081098/,TV Series,6.1,50,2022,"Comedy, Drama, Romance",352,2022-07-15,,,
127,tt13212006,2025-10-08,2025-10-08,,"The Rope Curse 2","The Rope Curse 2",https://www.imdb.com/title/tt13212006/,Movie,4.8,104,2020,"Horror",596,2020-09-02,"Shih-Han Liao",,
128,tt10871460,2025-10-08,2025-10-08,,"The 9th Precinct","Dì jiu fenju",https://www.imdb.com/title/tt10871460/,Movie,5.6,95,2019,"Action, Crime, Drama, Fantasy",701,2019-08-29,"Ding-Lin Wang",,
129,tt0483957,2025-10-08,2025-10-08,,"All About Love","Tsoi suet yuk chi ngo oi nei",https://www.imdb.com/title/tt0483957/,Movie,5.8,102,2005,"Drama, Romance",427,2005-10-20,"Daniel Yu, Kung-Lok Lee",,
130,tt13298522,2025-10-08,2025-10-08,,"Reclaim","Yi jia zhi zhu",https://www.imdb.com/title/tt13298522/,Movie,6.1,124,2022,"Drama",232,2022-05-06,"CJ Wang",,
