Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
142,tt0091355,2025-06-11,2025-06-11,,"The Terrorizers","Kong bu fen zi",https://www.imdb.com/title/tt0091355/,Movie,7.7,109,1986,"Crime, Drama",6012,1986-12-19,"Edward Yang",,
143,tt0097202,2025-06-11,2025-06-11,,"The Killer","Dip huet seung hung",https://www.imdb.com/title/tt0097202/,Movie,7.7,111,1989,"Action, Crime, Drama, Thriller",53693,1990-09,"John Woo",,
144,tt0103285,2025-06-11,2025-06-11,,"Once Upon a Time in China","Wong Fei Hung",https://www.imdb.com/title/tt0103285/,Movie,7.2,134,1991,"Action",20958,1991-08-15,"Hark Tsui",,
145,tt0102816,2025-06-11,2025-06-11,,"Center Stage","Ruan Lingyu",https://www.imdb.com/title/tt0102816/,Movie,7.4,126,1991,"Biography, Drama, Romance",3038,1992-02-20,"Stanley Kwan",,
146,tt0105197,2025-06-11,2025-06-11,,"The Story of Qiu Ju","Qiu Ju da guan si",https://www.imdb.com/title/tt0105197/,Movie,7.5,100,1992,"Comedy, Drama",7050,1993-04-16,"Yimou Zhang",8,2024-09-10
147,tt0043139,2025-06-11,2025-06-11,,"Life of a Beijing Policeman","Wo zhe yi bei zi",https://www.imdb.com/title/tt0043139/,Movie,7.3,120,1950,"Drama, History",231,1950-10,"Hui Shi",,
148,tt0194984,2025-06-11,2025-06-11,,"The Kingdom and the Beauty","Jiang shan mei ren",https://www.imdb.com/title/tt0194984/,Movie,6.7,100,1959,"Drama, Family, Musical",176,1959-06-29,"Han Hsiang Li",,
149,tt0186699,2025-06-11,2025-06-11,,"The Winter","Dong nuan",https://www.imdb.com/title/tt0186699/,Movie,7.1,96,1969,"Drama",57,1969-01-09,"Han Hsiang Li",,
150,tt0093426,2025-06-11,2025-06-11,,"An Autumn's Tale","Chau tin dik tung wa",https://www.imdb.com/title/tt0093426/,Movie,7.5,98,1987,"Drama, Romance",2645,1987-07-16,"Mabel Cheung",,
151,tt0093978,2025-06-11,2025-06-11,,"A Chinese Ghost Story","Sien lui yau wan",https://www.imdb.com/title/tt0093978/,Movie,7.3,98,1987,"Action, Fantasy, Horror",11986,1987-07-18,"Siu-Tung Ching",,
152,tt0205599,2025-06-11,2025-06-11,,"The Purple Hairpin","Zi chai ji",https://www.imdb.com/title/tt0205599/,Movie,6.5,135,1959,"Musical, Romance",24,1959-02-18,"Tit Lee",,
153,tt0193458,2025-06-11,2025-06-11,,"The Orphan","Ren hai gu hong",https://www.imdb.com/title/tt0193458/,Movie,7.4,104,1960,"Drama, Family",129,1960-03-03,"Sun-Fung Lee",,
154,tt0081553,2025-06-11,2025-06-11,,"Two Stage Sisters","Wutai jiemei",https://www.imdb.com/title/tt0081553/,Movie,6.6,112,1964,"Drama",424,1964,"Jin Xie",,
155,tt0093435,2025-06-11,2025-06-11,,"City on Fire","Lung foo fung wan",https://www.imdb.com/title/tt0093435/,Movie,7.1,101,1987,"Action, Crime, Drama, Thriller",7953,2025-06-24,"Ringo Lam",,
156,tt0106332,2025-06-11,2025-06-11,,"Farewell My Concubine","Ba wang bie ji",https://www.imdb.com/title/tt0106332/,Movie,8.1,171,1993,"Drama, Music, Romance",35863,1993-10-15,"Kaige Chen",10,2025-02-25
157,tt0244316,2025-06-11,2025-06-11,,"Yi Yi","Yi yi",https://www.imdb.com/title/tt0244316/,Movie,8.1,173,2000,"Drama",31854,2000-12-16,"Edward Yang",9,2025-06-09
158,tt0205113,2025-06-11,2025-06-11,,"Cold Nights","Han ye",https://www.imdb.com/title/tt0205113/,Movie,6.3,136,1955,"Drama",19,1955-03-24,"Sun-Fung Lee",,
159,tt0192213,2025-06-11,2025-06-11,,"Raining in the Mountain","Kong shan ling yu",https://www.imdb.com/title/tt0192213/,Movie,7.3,120,1979,"Action, Adventure, Drama",1662,1979-07-11,"King Hu",,
160,tt0089374,2025-06-11,2025-06-11,,"Police Story","Ging chaat goo si",https://www.imdb.com/title/tt0089374/,Movie,7.5,100,1985,"Action, Comedy, Crime, Thriller",45878,1985-12-14,"Jackie Chan",,
161,tt0111770,2025-06-11,2025-06-11,,"C'est la vie, mon chéri","San bat liu ching",https://www.imdb.com/title/tt0111770/,Movie,7.6,105,1993,"Drama, Romance",997,1993-11-11,"Derek Tung-Sing Yee",,
162,tt0107156,2025-06-11,2025-06-11,,"The Wedding Banquet","Xi yan",https://www.imdb.com/title/tt0107156/,Movie,7.6,106,1993,"Comedy, Drama, Romance",18425,1993-08-04,"Ang Lee",,
163,tt0258885,2025-06-11,2025-06-11,,"Platform","Zhantai",https://www.imdb.com/title/tt0258885/,Movie,7.4,154,2000,"Drama, History",3347,2001-08-29,"Jia Zhang-ke",,
164,tt0199156,2025-06-11,2025-06-11,,"The Wild, Wild Rose","Ye mei gui zhi lian",https://www.imdb.com/title/tt0199156/,Movie,7.1,128,1960,"Musical",217,1960-10-04,"Tian-Lin Wang",,
165,tt0053878,2025-06-11,2025-06-11,,"The Great Devotion","Ke lian tian xia fu mu xin",https://www.imdb.com/title/tt0053878/,Movie,7.2,98,1960,"Drama",44,1960-08-04,"Yuen Chor",,
166,tt0193350,2025-06-11,2025-06-11,,"My Intimate Partner","Nan xiong nan di",https://www.imdb.com/title/tt0193350/,Movie,6.6,101,1960,"Comedy",14,1960-08-11,"Kim Chun",,
167,tt0083199,2025-06-11,2025-06-11,,"Dangerous Encounters of the First Kind","Di yi lei xing wei xian",https://www.imdb.com/title/tt0083199/,Movie,7.3,95,1980,"Action, Crime, Thriller",1267,1980-12-04,"Hark Tsui",,
168,tt0085144,2025-06-11,2025-06-11,,"Ah Ying","Boon bin yen",https://www.imdb.com/title/tt0085144/,Movie,7.0,110,1983,"Drama",182,1983-11-25,"Allen Fong",,
169,tt0255327,2025-06-11,2025-06-11,,"Durian Durian","Liu lian piao piao",https://www.imdb.com/title/tt0255327/,Movie,7.1,116,2000,"Drama",843,2000-11-16,"Fruit Chan",,
170,tt0121890,2025-06-11,2025-06-11,,"Xiao Wanyi","Xiao Wanyi",https://www.imdb.com/title/tt0121890/,Movie,7.0,114,1933,"Drama, War",242,1933-10-10,"Yu Sun",,
171,tt1580409,2025-06-11,2025-06-11,,"Sorrows and Joys of a Middle-Aged Man","Ai le zhongnian",https://www.imdb.com/title/tt1580409/,Movie,8.0,100,1949,"Drama",184,1949,"Hu Sang",,
172,tt0070196,2025-06-11,2025-06-11,,"The House of 72 Tenants","Chat sup yee ga fong hak",https://www.imdb.com/title/tt0070196/,Movie,6.5,98,1973,"Comedy",181,1973-09-22,"Yuen Chor",,
173,tt0084248,2025-06-11,2025-06-11,,"Nomad","Lie huo qing chun",https://www.imdb.com/title/tt0084248/,Movie,6.7,96,1982,"Comedy, Drama, Romance, Thriller",661,1982-11-26,"Patrick Tam, Terry Kay-Ming Tong",,
174,tt0091406,2025-06-11,2025-06-11,,"Dust in the Wind","Liàn liàn fengchén",https://www.imdb.com/title/tt0091406/,Movie,7.6,109,1986,"Drama, Romance",3512,1986,"Hsiao-Hsien Hou",,
175,tt0103602,2025-06-11,2025-06-11,,"92 Legendary La Rose Noire","92 Hak Mui Gwai duei Hak Mui Gwai",https://www.imdb.com/title/tt0103602/,Movie,6.5,100,1992,"Action, Comedy, Musical, Romance",487,1992-07-02,"Jeffrey Lau",,
176,tt0286112,2025-06-11,2025-06-11,,"Shaolin Soccer","Siu Lam juk kau",https://www.imdb.com/title/tt0286112/,Movie,7.3,87,2001,"Action, Comedy, Fantasy, Sport",94712,2001-07-05,"Stephen Chow",,
