Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
66,tt1925421,2025-06-11,2025-06-11,,"Elena","Elena",https://www.imdb.com/title/tt1925421/,Movie,7.3,109,2011,"Crime, Drama, Thriller",15759,2011-09-29,"Andrey Zvyagintsev",9,2025-08-05
67,tt0488905,2025-06-11,2025-06-11,,"The Banishment","Izgnanie",https://www.imdb.com/title/tt0488905/,Movie,7.5,157,2007,"Drama, Romance",9429,2018-01-18,"Andrey Zvyagintsev",,
68,tt2304426,2025-06-11,2025-06-11,,"The Selfish Giant","The Selfish Giant",https://www.imdb.com/title/tt2304426/,Movie,7.3,91,2013,"Drama",13080,2013-10-25,"Clio Barnard",,
69,tt1232776,2025-06-11,2025-06-11,,"Fish Tank","Fish Tank",https://www.imdb.com/title/tt1232776/,Movie,7.3,123,2009,"Drama",67479,2009-09-11,"Andrea Arnold",,
70,tt4900716,2025-06-11,2025-06-11,,"Kapoor & Sons","Kapoor & Sons",https://www.imdb.com/title/tt4900716/,Movie,7.7,132,2016,"Comedy, Drama, Family, Romance",32420,2016-03-18,"Shakun Batra",8,2025-08-05
71,tt7700730,2025-06-11,2025-06-11,,"October","October",https://www.imdb.com/title/tt7700730/,Movie,7.6,115,2018,"Drama, Romance",20376,2018-04-13,"Shoojit Sircar",,
72,tt0077138,2025-06-11,2025-06-11,,"The Tree of Wooden Clogs","L'albero degli zoccoli",https://www.imdb.com/title/tt0077138/,Movie,7.8,186,1978,"Drama, History",9029,1979-06-01,"Ermanno Olmi",10,2025-08-14
73,tt0346336,2025-06-11,2025-06-11,,"The Best of Youth","La meglio gioventù",https://www.imdb.com/title/tt0346336/,Movie,8.4,374,2003,"Drama, Romance",26503,2003-06-20,"Marco Tullio Giordana",7,2025-08-05
74,tt0208990,2025-06-11,2025-06-11,,"The Son's Room","La stanza del figlio",https://www.imdb.com/title/tt0208990/,Movie,7.3,99,2001,"Drama",22315,2001-03-09,"Nanni Moretti",,
75,tt1155053,2025-06-11,2025-06-11,,"A Frozen Flower","Ssang-hwa-jeom",https://www.imdb.com/title/tt1155053/,Movie,7.1,133,2008,"Drama, History, Romance",5576,2008-12-30,"Shin Jae Myung, Kim Su-Jin-I, Ha Yoo, Park Young-Sik",,
76,tt7022402,2025-06-11,2025-06-11,,"Method","Method",https://www.imdb.com/title/tt7022402/,Movie,6.9,82,2017,"Drama",1310,2017-11-02,"Pang Eun-jin",,
77,tt0292066,2025-06-11,2025-06-11,,"Lan Yu","Lan Yu",https://www.imdb.com/title/tt0292066/,Movie,7.2,86,2001,"Drama, Romance",3304,2001-11-22,"Stanley Kwan",,
78,tt0381668,2025-06-11,2025-06-11,,"Tropical Malady","Sud pralad",https://www.imdb.com/title/tt0381668/,Movie,7.1,118,2004,"Drama, Fantasy, Romance",6664,2004-11-24,"Apichatpong Weerasethakul",,
79,tt1971514,2025-06-11,2025-06-11,,"Salvo","Salvo",https://www.imdb.com/title/tt1971514/,Movie,6.1,110,2013,"Crime, Drama, Romance",1418,2014-08-22,"Fabio Grassadonia, Antonio Piazza",,
80,tt5424898,2025-06-11,2025-06-11,,"In the Last Days of the City","Akher Ayyam el-Madinah",https://www.imdb.com/title/tt5424898/,Movie,7.1,118,2016,"Drama",649,2018-04-27,"Tamer El Said",,
81,tt0402595,2025-06-11,2025-06-11,,"You I Love","Ya lyublyu tebya",https://www.imdb.com/title/tt0402595/,Movie,6.2,83,2004,"Comedy, Romance",962,2005-02-23,"Olga Stolpovskaja, Dmitriy Troitskiy",,
82,tt9081512,2025-06-11,2025-06-11,,"The Criminal Man","The Criminal Man",https://www.imdb.com/title/tt9081512/,Movie,5.5,135,2019,"Thriller",150,2020-04-02,"Dmitry Mamuliya",,
83,tt5121000,2025-06-11,2025-06-11,,"Aligarh","Aligarh",https://www.imdb.com/title/tt5121000/,Movie,7.8,114,2015,"Biography, Crime, Drama",8333,2016-02-26,"Hansal Mehta",,
84,tt8108164,2025-06-11,2025-06-11,,"Ek Ladki Ko Dekha Toh Aisa Laga","Ek Ladki Ko Dekha Toh Aisa Laga",https://www.imdb.com/title/tt8108164/,Movie,5.6,120,2019,"Crime, Drama",4996,2019-02-01,"Shelly Chopra Dhar",,
85,tt11934846,2025-06-11,2025-06-11,,"Badhaai Do","Badhaai Do",https://www.imdb.com/title/tt11934846/,Movie,7.0,147,2022,"Comedy, Drama, Romance",22370,2022-02-11,"Harshavardhan Kulkarni",,
86,tt10358782,2025-06-11,2025-06-11,,"The Journey","The Journey",https://www.imdb.com/title/tt10358782/,Movie,6.8,110,2021,"Animation, Action, Adventure, Drama, Fantasy",1428,2021-06-17,"Kôbun Shizuno",,
87,tt0076085,2025-06-11,2025-06-11,,"A Special Day","Una giornata particolare",https://www.imdb.com/title/tt0076085/,Movie,8.1,103,1977,"Drama",17776,1977-10,"Ettore Scola",9,2025-06-23
88,tt0119948,2025-06-11,2025-06-11,,"The Prince of Homburg","Il principe di Homburg",https://www.imdb.com/title/tt0119948/,Movie,6.6,85,1997,"Drama, History, Romance, War",514,1997,"Marco Bellocchio",,
89,tt3726682,2025-06-11,2025-06-11,,"Nayola","Nayola",https://www.imdb.com/title/tt3726682/,Movie,6.9,83,2022,"Animation, Drama, Fantasy",345,2023,"José Miguel Ribeiro",,
90,tt8327492,2025-06-11,2025-06-11,,"Tito and the Birds","Tito e os Pássaros",https://www.imdb.com/title/tt8327492/,Movie,6.7,73,2018,"Animation, Action, Drama, Family, Fantasy, Sci-Fi",780,2019-02-14,"Gabriel Bitar, André Catoto, Gustavo Steinberg",,
