Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
87,tt0074691,2025-06-11,2025-06-11,,"The Inugami Family","Inugami-ke no ichizoku",https://www.imdb.com/title/tt0074691/,Movie,7.1,146,1976,"Crime, Drama, Horror, Mystery",1312,1976-10-16,"Kon Ichikawa",,
88,tt0098967,2025-06-11,2025-06-11,,"Boiling Point","3-4 x jûgatsu",https://www.imdb.com/title/tt0098967/,Movie,6.7,96,1990,"Action, Comedy, Crime, Drama, Thriller",7976,1999-11-19,"Takeshi Kitano",,
89,tt0095327,2025-06-11,2025-06-11,,"Grave of the Fireflies","Hotaru no haka",https://www.imdb.com/title/tt0095327/,Movie,8.5,88,1988,"Animation, Drama, War",363529,1989-07-26,"Isao Takahata",9,2023-01-05
90,tt0107692,2025-06-11,2025-06-11,,"Ninja Scroll","Jûbê ninpûchô",https://www.imdb.com/title/tt0107692/,Movie,7.8,94,1993,"Animation, Action, Adventure, Fantasy, Thriller",43565,1993-06-05,"Yoshiaki Kawajiri",,
91,tt0054709,2025-06-11,2025-06-11,,"Pigs and Battleships","Buta to gunkan",https://www.imdb.com/title/tt0054709/,Movie,7.4,108,1961,"Comedy, Crime, Drama, Romance",2769,1963-09-13,"Shôhei Imamura",,
92,tt0119698,2025-06-11,2025-06-11,,"Princess Mononoke","Mononoke-hime",https://www.imdb.com/title/tt0119698/,Movie,8.3,133,1997,"Animation, Adventure, Fantasy",469704,1997-07-12,"Hayao Miyazaki",9,2020-07-13
93,tt0197730,2025-06-11,2025-06-11,,"License to Live","Ningen gôkaku",https://www.imdb.com/title/tt0197730/,Movie,6.9,109,1998,"Drama, Comedy",691,1999-01-23,"Kiyoshi Kurosawa",,
94,tt0088736,2025-06-11,2025-06-11,,"Area 88","Area 88",https://www.imdb.com/title/tt0088736/,TV Mini Series,7.6,200,1985,"Animation, Action, Drama, War",519,1993-08-25,,,
95,tt0200740,2025-06-11,2025-06-11,,"Irezumi","Irezumi",https://www.imdb.com/title/tt0200740/,Movie,7.2,86,1966,"Crime, Drama",1553,1966-01-15,"Yasuzô Masumura",,
96,tt0056714,2025-06-11,2025-06-11,,"The Tale of Zatoichi","Zatôichi monogatari",https://www.imdb.com/title/tt0056714/,Movie,7.6,95,1962,"Action, Adventure, Drama",6326,1962-04-18,"Kenji Misumi",,
97,tt0068815,2025-06-11,2025-06-11,,"Lone Wolf and Cub: Sword of Vengeance","Kozure Ôkami: Ko o kashi ude kashi tsukamatsuru",https://www.imdb.com/title/tt0068815/,Movie,7.7,84,1972,"Action, Adventure",9476,1973-08-23,"Kenji Misumi",,
98,tt0097814,2025-06-11,2025-06-11,,"Kiki's Delivery Service","Majo no takkyûbin",https://www.imdb.com/title/tt0097814/,Movie,7.8,103,1989,"Animation, Family, Fantasy",181580,1990-12-20,"Hayao Miyazaki",,
99,tt0851578,2025-06-11,2025-06-11,,"Paprika","Paprika",https://www.imdb.com/title/tt0851578/,Movie,7.7,90,2006,"Animation, Drama, Fantasy, Mystery, Sci-Fi, Thriller",107518,2007-06-22,"Satoshi Kon",9,2024-11-22
100,tt0048610,2025-06-11,2025-06-11,,"Taira Clan Saga","Shin Heike monogatari",https://www.imdb.com/title/tt0048610/,Movie,7.2,108,1955,"Drama, History",1156,1955-09-21,"Kenji Mizoguchi",,
